username,payout,points,total_payout,total_points,total_wus,created_at
dg7x1tpken5o,3.33,6079,1427.35,3153766,405,2019-04-17T08:21:18.537Z
dewq8g5sdxl1,3.99,5800,2919.14,7117588,461,2021-03-22T05:53:53.716Z
dgx0wgjt6qd3,2.62,8869,1985.69,4051922,873,2021-05-07T09:27:38.74Z
deg09n6siiom,45.03,396180,38634.18,556231792,1633,2021-05-21T18:44:32.82Z
dddc4kotsxkp,41.53,444707,595.85,5020848,32,2022-02-10T11:33:41.471Z
dct2p2zf8k7j,43.41,479608,123.75,980091,14,2022-04-02T12:08:15.334Z
ddwtkmrprsco,24.45,197242,1659.69,12225353,349,2022-02-03T14:48:26.804Z
defr91ermuk0,7.0,42898,1695.1,6640220,530,2021-05-17T12:19:20.577Z
dc4e3ne233s1,49.77,614390,6565.81,77582244,452,2022-01-17T04:32:10.992Z
dcps5wzsw6m4,17.07,122174,3457.23,25701667,265,2021-12-01T22:14:27.168Z
dbd82g8f4aqh,2.61,10868,1349.81,8834427,576,2022-01-08T04:20:42.638Z
dd6jnbyk33eh,18.52,234908,40611.33,72415465,5204,2020-08-21T04:21:50.429Z
dceh504ut1ol,9.5,144199,29098.22,350261188,4795,2021-02-06T13:39:53.997Z
dbyi9nptk2nl,24.25,195057,38279.41,321129947,1800,2021-01-25T15:53:22.371Z
db5uh8caampc,23.88,190912,354.45,2655092,25,2022-04-08T13:02:51.891Z
daimk4d7c7x5,57.38,810413,6459.06,81241842,428,2021-04-12T20:35:54.977Z
da5b3edoklrx,42.04,453950,2957.64,34309481,95,2021-06-03T07:40:54.236Z
d9zg5klw2eq2,2.61,4522,508.16,2110976,242,2021-12-13T13:26:03.712Z
dba8w659aq40,42.42,460768,12095.45,108355900,307,2021-04-17T07:40:16.839Z
d9rkwlsp0zc9,89.01,881169,37945.58,350236213,2349,2021-06-05T16:15:31.442Z
da797u6ye67g,53.52,488858,39287.39,282697287,2296,2021-03-11T13:42:17.344Z
d92r4y06ie6k,70.61,1270667,9362.56,123209301,644,2021-12-07T22:03:00.664Z
d9r59mxu22mm,44.41,499734,48731.72,1123944022,7563,2021-04-12T17:53:15.302Z
d9qq37ju05p4,9.41,31727,8466.75,25606598,1181,2021-03-11T13:19:51.101Z
d60jk66z54cc,13.68,92500,35.99,223101,8,2022-04-17T19:16:48.995Z
d5rg14x91w2e,45.56,522841,2101.76,21668263,218,2022-02-11T04:00:19.583Z
d5yqb4s51d4g,21.1,161067,379.41,2936779,54,2022-03-26T18:50:04.224Z
d73ow0fntbsx,92.77,2556129,3801.27,48292616,138,2021-05-30T14:03:56.249Z
d88djct2bv5l,75.12,1472351,12862.65,225635335,944,2022-01-05T15:38:41.519Z
d47mkoqh3umo,43.17,474919,1153.46,10628732,63,2022-02-04T08:44:02.273Z
d7b02dww6g00,2.67,8583,2999.01,13797752,1031,2021-06-03T09:25:38.361Z
d6dgywd0uy4n,16.95,75275,6911.44,22524545,1088,2021-03-19T02:22:29.465Z
d4ygj3aie6uq,5.62,17568,75973.53,33261066,1202,2019-04-19T05:12:37.816Z
d78ihb7pmfwe,49.45,607147,32333.37,455501599,3097,2021-05-17T04:24:50.674Z
d201rcjd0oop,42.46,461384,7950.66,94847729,231,2021-12-16T13:35:56.142Z
d2ng81aqccmg,2.64,9403,247.53,651321,119,2021-10-27T11:04:47.192Z
d1nbgpfc508q,2.65,15201,613.52,4698712,104,2021-10-05T11:20:26.38Z
d1anysw4a3wz,70.42,1262380,20277.31,466718314,1624,2021-11-03T20:08:56.24Z
d3x0ha8690fw,123.9,6443852,33120.74,1469168231,5976,2021-05-21T21:36:20.9Z
d2ghw67olhso,2.63,7635,9835.0,72907264,1275,2021-05-05T13:28:09.670Z
d01cwqe7iopi,60.96,917972,10420.53,187541401,804,2022-02-02T05:44:59.214Z
d10v0s9q6fng,17.16,85756,14920.88,43438323,2582,2021-02-14T23:24:04.441Z
d1w4bhrujtqt,2.83,16236,119120.49,91159916,2843,2020-03-13T06:09:40.99Z
d0ei66mw9hvr,3.37,8245,13558.03,80186226,1354,2021-05-06T23:12:59.531Z
czth7n8142dt,2.93,16864,2888.28,15074475,1527,2021-05-24T08:31:39.725Z
cxoqi6up7zba,99.06,3093684,9080.18,218005351,1032,2021-05-18T14:37:55.890Z
cz4bdrqajkwu,36.56,359988,14558.9,248472371,1324,2021-11-08T15:27:48.446Z
czk2b0vltfrl,121.97,1233724,13135.54,109409520,1076,2021-05-11T08:47:52.804Z
czdhqk6ldft4,2.67,3400,65.05,510774,19,2021-11-02T09:37:28.629Z
cwuahx48ppld,2.69,7041,1531.66,11667019,278,2022-02-23T19:10:38.111Z
cz4tkbtmsu9k,2.68,14587,20185.82,144652930,2614,2021-03-08T15:15:15.294Z
cxq8jkuoewm3,26.74,223548,15408.75,131738307,2004,2021-04-17T22:21:19.455Z
cwxenje15ua1,40.97,434641,5639.45,40951969,963,2021-04-27T16:16:57.435Z
cx1kxx8lqs3t,6.18,37188,5649.82,32440831,2068,2021-05-31T09:41:09.137Z
cvnhophwj3fm,2.6,7529,330.73,993385,160,2021-11-11T12:44:10.382Z
cvqd981qijcg,8.18,51084,12469.72,129451984,339,2021-05-29T06:23:09.997Z
cufek34swm4j,60.18,894599,26133.37,256025100,1646,2020-04-03T19:50:10.102Z
ctql294ztuv6,22.82,179171,6994.33,65455565,1436,2021-10-27T18:05:20.403Z
ctvd2vp241g1,2.61,3500,3614.31,14230974,875,2021-04-24T21:56:52.876Z
crw8qvptaowh,2.67,3400,47.22,79526,32,2022-02-25T21:13:06.263Z
ctah37gf7i5x,2.59,11339,3001.72,15103013,813,2021-05-17T11:29:55.731Z
ct1s7ix2i1mo,2.67,9505,12058.8,54759698,937,2021-03-10T16:48:21.861Z
cvg5xb0v9224,74.12,488725,38509.14,338796185,2690,2021-04-29T16:21:33.510Z
cs2ho60bkal0,29.08,603651,17673.81,422933589,9141,2021-07-03T20:16:57.604Z
cqr38zrpvaz2,2.69,9127,118.79,630149,75,2021-12-21T21:55:29.595Z
cr2rtv5115vg,17.38,124880,297.29,2267880,38,2021-10-29T01:37:24.165Z
cqmmoi4fvrux,43.45,480489,4016.34,41020788,130,2022-01-27T15:01:59.222Z
crvigdzq4o13,29.44,257423,7842.21,93794161,792,2021-11-29T09:59:28.241Z
cpb17yc2sdfv,48.53,586604,8184.3,71855339,233,2021-05-23T06:58:49.536Z
cp09pjzhox4w,31.79,289107,6862.74,74520378,264,2021-11-15T23:57:49.977Z
cpldtq2ra649,2.6,4500,1998.59,2101036,818,2021-04-29T14:35:05.396Z
cpqgwqrhc4qx,1.28,3400,6769.34,6989544,1392,2020-08-11T15:58:58.975Z
cqh9u0gbxvr9,61.25,927596,17269.2,208926115,1587,2021-05-02T01:17:19.816Z
co6ol1t86pt8,2.63,10968,1063.38,6575843,609,2021-12-20T07:43:45.21Z
cm7ox7w8smz9,2.65,5940,204.02,481285,92,2022-02-12T17:43:19.28Z
cm638b76l6ns,2.67,4400,1494.02,10049433,608,2021-10-18T09:48:46.888Z
ckgqeqoj3zc3,49.38,605561,12100.91,258584576,1305,2021-05-17T15:11:32.876Z
clg5a09q4s0a,2.61,14964,1532.61,2618382,456,2021-04-02T18:06:49.877Z
ckzimnkwcdon,19.29,143338,3632.18,27182975,282,2021-07-26T20:04:48.542Z
ck3aem6bgxjj,2.58,6089,157.39,475810,89,2022-02-21T09:05:10.791Z
cl9ej275269i,15.32,56484,7458.01,15971283,1632,2019-04-17T05:23:45.889Z
cjdiakwry25g,2.57,4940,1274.0,2703386,970,2021-04-30T03:28:13.351Z
clyd3chaqj2z,1.48,6900,3229.07,10908838,1351,2021-03-08T17:44:02.912Z
chpbzm2pdwmp,39.15,401469,65.63,495755,11,2022-04-09T01:21:14.956Z
cfbnbecnfkqr,2.62,6854,94.52,224336,49,2022-03-21T14:50:56.673Z
chv1zq306k3s,4.4,67770,2120.49,3987337,131,2021-01-20T16:33:13.834Z
ch15225zut2s,33.0,171360,21362.95,147273119,1154,2021-05-24T20:24:59.258Z
ch9o1xbue89d,4.25,4341,3801.8,9180717,944,2021-05-30T06:44:58.278Z
ciko1ihi5iq9,3.88,70000,17654.47,167423791,4443,2021-02-24T20:28:47.391Z
ce5sw8wnwjr5,4.26,10156,2224.02,2949309,428,2021-03-10T06:12:31.468Z
cdfjby1uimik,2.75,15801,783.75,3850952,397,2021-11-25T19:34:17.151Z
chaof7z0a6e3,72.95,787556,42395.26,541436045,3676,2021-04-30T01:09:54.763Z
cdgkt8qoariy,11.44,75180,4937.67,41722755,1576,2021-11-13T10:41:27.225Z
cc6sdyaxcaur,2.66,13032,34.74,118478,24,2021-09-18T19:38:37.733Z
ccydwv6h1pkr,72.38,1347268,1258.28,9208020,121,2021-05-15T20:53:19.697Z
ccxaycqiw8md,27.79,236653,4478.73,32575168,348,2021-05-21T08:01:41.5Z
cct2wp5l9dbt,36.71,362430,12936.37,126534461,406,2021-04-03T14:50:31.268Z
ccjhul64m5kz,50.39,628157,8256.35,83670958,1533,2021-05-23T20:08:26.328Z
cc5bj5c3xh7x,1.24,8335,1328.52,6242851,608,2019-04-13T17:20:05.203Z
cd6e27ayk8qw,2.54,5800,2340.26,3010078,1195,2021-05-19T19:49:28.701Z
cc35atakd2sv,42.43,460956,13483.64,256397128,2571,2021-12-21T11:23:35.645Z
cc4m28a1mtdd,2.63,7632,2882.66,4600643,656,2021-03-12T19:26:55.318Z
cbwai142go1u,8.32,52086,7252.61,35223219,907,2021-03-28T19:58:28.356Z
cbthvcw3esic,71.17,1294722,3990.27,69969914,278,2022-02-17T04:32:20.196Z
c9rumu6aija3,2.67,3400,517.69,3276446,131,2022-02-16T13:56:22.128Z
c9cta2gwbfei,2.69,4903,1531.76,12813754,528,2021-11-19T15:18:35.55Z
cb6erh42dbpe,2.7,13918,1430.81,11898967,297,2021-12-21T17:02:09.834Z
c9s3cclortf8,38.28,407704,8760.83,94463154,376,2021-06-04T00:14:57.192Z
c8ufw1wenlcv,20.69,427427,3282.51,34554509,1172,2021-04-07T01:28:21.794Z
c9ox5e58ux96,52.99,692610,43754.95,557727439,5503,2021-03-09T15:19:02.780Z
c927f2f48gb4,2.59,5800,5690.0,47376799,776,2021-07-01T10:12:48.216Z
c7hg7afmuefr,13.36,90000,2289.92,12869585,501,2021-05-12T15:39:45.193Z
c7vjttpuej1p,2.66,7340,4414.16,15536435,1398,2021-04-20T17:23:48.732Z
c5tlgvkzxq6k,2.69,11193,13.24,30293,9,2022-04-13T16:33:37.703Z
c6nci0xofqbp,2.63,8454,490.41,1026825,208,2021-11-06T19:52:24.116Z
c5o9plnmeo3a,18.5,135540,2711.39,24047799,239,2021-08-23T16:35:18.678Z
c5tq8o6q5o62,2.64,6900,962.78,5859043,1332,2021-12-28T18:04:36.303Z
c7dt7jq62vhp,3.07,17668,549.63,3325731,269,2022-01-07T20:09:57.244Z
c6nzpqe7ru52,42.7,465750,22250.7,209226307,1479,2021-04-18T22:03:32.43Z
c6b71j0yn7nc,3.64,15708,3188.28,7969053,592,2021-03-11T03:50:21.310Z
c4pqmuh578s9,33.21,309150,3326.44,34852106,123,2022-02-27T22:02:00.683Z
c4rmpr7wlabq,2.57,6067,504.51,535091,108,2021-05-09T15:45:08.245Z
c757s4u3gc99,2.61,23964,73287.77,45100822,6219,2019-06-05T18:42:54.954Z
c3aahcw9jeo9,16.63,118326,340.07,2580597,29,2022-04-06T19:54:31.678Z
c3k5w1w3b8l9,64.23,1026745,4766.27,78363901,266,2022-02-26T21:04:31.835Z
c3k8n39ven5v,82.84,1881369,9742.97,187836951,748,2022-01-13T12:51:05.921Z
c49ebltnnrn6,43.81,487808,2997.05,33061640,98,2021-06-02T10:51:16.393Z
c1vxzjyuj710,85.06,2015901,20309.25,445534900,1604,2021-10-21T10:40:33.326Z
c24kbv6mpypu,40.7,486860,8817.54,115124020,245,2021-09-02T20:29:45.862Z
c3de1uqj8li4,6.36,38373,8106.96,50296765,1253,2021-03-27T20:21:58.275Z
c2ukecr3m160,78.71,1650047,10516.13,186221779,1746,2021-10-31T16:31:41.844Z
c1q4jv16d9d2,59.5,873726,19042.82,247847630,1361,2021-05-03T11:36:40.614Z
c0v8tmrgfql5,61.62,939981,60404.31,951225419,3859,2021-03-17T00:57:37.940Z
by8i3blux25j,5.73,34331,2072.82,14369373,1233,2021-11-16T12:59:14.923Z
c0gvsvb37740,2.6,8368,793.37,5843731,217,2021-10-28T14:34:50.170Z
c0tu8fkg1ecs,3.98,6895,4225.14,13808502,814,2021-05-12T23:19:17.221Z
bxdnnivb0ekc,16.53,117500,328.92,2679148,46,2022-04-04T19:19:56.829Z
c0cb2w50oy5v,19.19,142339,3450.11,25475548,256,2021-07-26T19:47:27.123Z
byqq3lv2qr3f,21.74,112702,14811.64,80372506,2852,2021-03-03T03:17:17.589Z
bz6myh5bx8as,78.1,484149,22383.69,153142398,493,2021-05-02T17:47:10.168Z
bxyadtkl0qmw,126.58,1621288,62788.03,867111472,3259,2021-06-08T00:53:59.402Z
bx3ebt89f552,3.56,20558,2238.7,10892058,985,2021-06-10T06:09:24.784Z
bx66qxvbj6gw,6.94,32122,6609.67,37061257,1340,2021-04-20T17:10:48.571Z
bu451fyo2w5g,2.6,12692,31.8,115010,23,2022-03-20T12:53:16.250Z
bwe581tpm6sy,2.68,3780,1075.6,1622491,327,2021-06-02T01:13:32.847Z
bvk65xjk9uxp,75.36,1483322,30823.82,542844389,2223,2021-04-20T04:32:38.464Z
bwaq7duvyh2i,2.81,7433,2539.42,5591579,764,2021-05-05T21:37:33.989Z
bu9fxs1ejgwk,12.27,81586,50.41,323342,18,2022-04-07T08:58:56.772Z
bvw86kc48slf,95.89,573473,78092.58,497116598,4693,2021-03-02T09:21:49.405Z
brxipk7uja78,12.16,80710,558.73,3514080,301,2022-01-24T07:02:50.77Z
bt9z1gdrpq6h,58.94,856890,60978.61,639524228,3339,2021-02-15T02:15:50.734Z
bwqywsxewf1j,4.21,3937,22671.42,69265646,1390,2021-02-14T04:03:48.511Z
bsj6pljxrrk6,2.59,3303,2005.71,2848320,491,2021-03-17T17:41:44.986Z
brboif2kkz9e,2.6,6803,148.94,354618,67,2022-03-03T17:40:59.837Z
bqyoy8q6tlxd,13.36,90000,205.53,1353971,42,2022-03-20T06:41:57.778Z
bqj9emklctrm,46.53,542413,321.64,3067833,61,2022-03-31T23:15:15.78Z
bq9ihpgyf65w,2.65,13698,90.41,319301,35,2022-03-21T09:44:46.523Z
bqtt5mupfwge,105.87,3791300,27112.31,311406488,1647,2021-03-16T00:57:33.211Z
bq9hv4545cp0,2.63,7615,752.23,2909009,360,2021-11-04T23:13:17.87Z
bpiecktaaont,80.31,860339,13447.97,123277676,581,2021-05-22T15:06:04.485Z
br9luxevfsev,34.21,279300,18045.36,153422037,3318,2021-04-27T02:58:15.480Z
bq2hkbw74575,1.13,18117,2330.85,12355505,1211,2021-02-13T22:26:59.738Z
bnn6gl1kjygg,2.68,8194,185.71,905685,90,2022-01-07T18:16:24.306Z
bozbjzgxvu3l,47.55,564787,3561.93,36076764,129,2022-01-30T03:02:36.584Z
bnhagseqm95u,61.47,935077,32597.79,380521327,3559,2021-03-11T09:19:08.379Z
boq2xy7xpkbe,2.54,21907,11526.31,44495106,1961,2021-02-17T18:56:58.641Z
boitlcrruaok,3.56,4500,2982.55,4331883,1277,2021-05-06T04:24:07.224Z
bm4b2b4d04ps,11.08,72370,206.34,1249379,63,2022-04-01T21:24:31.106Z
bniu2x2ffpvu,3.49,9496,6094.79,25461008,1220,2021-05-04T12:17:59.722Z
bo93siajmopb,2.63,8048,40539.18,253501670,3030,2021-02-08T15:01:45.647Z
bo907lvvfkl0,126.58,1573023,77099.44,669071461,4699,2021-02-14T06:48:07.913Z
bmy6yuj6409x,1.74,15330,88769.47,97484677,4477,2019-09-08T17:53:17.756Z
bk0t66hqc081,8.44,52875,197.09,675854,43,2021-04-04T16:19:15.209Z
bkfq3a44hqy0,2.6,8368,905.74,5816021,305,2022-01-06T04:20:23.821Z
blz0uxi53ssz,2.62,4785,449.51,2525957,268,2021-11-19T09:06:05.803Z
bih4hf0464ef,13.36,90000,9996.67,105354662,1664,2021-06-09T13:56:35.502Z
bihhdlr4kjss,2.58,9670,242.62,1119347,108,2021-11-15T23:41:43.673Z
bj48gyd5exg8,46.87,549208,7618.84,92406491,232,2021-12-16T13:37:08.655Z
bi8huo1l1zqm,20.95,159595,668.49,4306204,144,2022-02-02T11:58:32.977Z
bilntacnx243,2.64,4824,7401.86,17373327,908,2020-01-09T03:50:26.343Z
bha5vzgctt12,11.64,76684,13142.57,120141880,524,2021-05-18T00:41:02.327Z
bit7n1teax8j,30.45,143158,283055.42,336532305,17974,2019-04-14T13:42:43.240Z
bg9bzo17ypax,39.81,413851,1247.6,11396630,63,2022-02-04T08:30:32.322Z
bf43c5iiwsh7,50.78,637772,2640.87,37619261,138,2022-03-24T14:00:07.928Z
bfj6cenmez8a,42.25,457651,14040.89,162659076,524,2021-04-04T13:19:59.171Z
bg5oa8jj68lw,12.17,80789,3815.94,18035040,1665,2021-05-25T04:28:39.133Z
be3o71px2cy7,2.67,13758,1993.37,5503888,578,2021-04-27T13:20:55.195Z
bfby3cr7lowj,33.87,318519,7010.95,64903178,1727,2021-05-05T02:02:00.665Z
bdc6s2ncpoby,2.65,5633,68.57,333097,57,2022-04-05T12:04:34.817Z
bcihw6pu0i2d,6.92,41893,646.62,4146979,177,2022-01-28T17:54:35.956Z
bdee49gnpbhk,4.81,4900,73037.65,8908730,6840,2019-05-20T07:39:49.472Z
bdj5fc1myzi9,4.1,23731,3309.25,14530187,2027,2021-05-25T04:26:38.486Z
bceokfebxr36,10.49,67770,16.27,90821,4,2022-04-07T12:51:19.346Z
babzgf71mf5s,2.67,4400,307.54,306621,124,2021-06-08T09:28:11.575Z
bc8mpyi44muv,26.03,214824,7626.52,63951189,1898,2021-08-03T03:21:04.832Z
bat0c5dvwwfb,7.16,24581,15282.45,85944625,2695,2021-05-05T10:58:49.983Z
bapj4ru82lnc,86.97,2139112,60104.52,1385322791,6380,2021-03-04T06:07:30.18Z
ba2u4esq3010,10.77,70000,9415.16,56612008,838,2021-05-03T01:51:19.894Z
b9yv0ehdxxmp,46.12,534050,6633.2,96056456,284,2021-06-24T18:51:32.142Z
b9soh7hga3lt,14.34,98372,1201.32,9386096,335,2022-03-09T14:34:59.92Z
bc7264dd56qg,2.89,30176,48957.51,41835654,2342,2019-08-12T02:07:35.741Z
bbdthn3bmorg,58.35,319311,28166.08,154442485,4327,2021-04-07T19:17:03.743Z
b6sp5hvk30em,10.95,71347,110.78,797611,14,2022-04-02T12:08:11.672Z
b9rqpyxbglwb,42.48,461785,2128.17,24332732,68,2021-06-08T10:43:51.545Z
b9b919hidaz5,95.97,2817354,28050.16,1024888518,2703,2021-04-10T12:12:13.331Z
b8vuiy4n26go,25.18,205419,2544.42,30240581,225,2022-03-14T07:51:30.219Z
b65gcrk9us0i,17.33,124394,3321.58,24381515,253,2021-07-26T20:01:58.692Z
b7sh8m4ekzrz,94.13,2664281,17596.49,473669952,1724,2021-12-15T20:33:59.256Z
b5pcxlf1ieis,7.16,44000,1598.24,12300266,509,2021-11-02T13:12:35.471Z
b7ztfz5csnn7,62.86,981244,21343.83,475553654,5190,2021-10-18T00:15:54.784Z
b7gghf2qbg0q,3.97,5969,2611.72,4570999,507,2021-05-05T02:38:50.534Z
b571hn4gxfyd,2.6,5000,6641.94,27077226,812,2021-03-11T02:19:57.865Z
b3sh8qluedpu,2.64,14368,49.48,174539,32,2022-04-03T12:58:26.950Z
b4h3p8oeg61q,10.49,67770,164.68,1104231,21,2022-04-04T09:51:43.966Z
b4eg01uce0cf,20.0,150331,2961.24,21103519,218,2021-07-26T19:43:01.215Z
b3dumr39t6g5,3.75,21697,1470.29,9614195,365,2021-08-12T18:38:30.553Z
b3aq7q3hpood,45.48,280002,5643.52,32758786,1337,2021-05-06T17:52:39.128Z
b460e0k04v67,2.59,6780,1050.09,2133093,384,2021-07-21T03:00:44.496Z
b32n6c7vd7im,13.11,88073,9793.37,131457780,1352,2022-01-06T01:15:53.736Z
b3q98ptbn186,90.4,2377471,31435.9,611102060,3307,2021-04-21T12:50:01.231Z
b3mwsji2t8v0,23.21,183532,20094.23,212225653,1982,2021-05-06T01:53:21.310Z
b39fyn7wmuc2,2.67,6309,1047.63,2161701,388,2021-07-20T13:24:47.811Z
b0r91feid040,43.11,473060,5701.01,41010688,306,2021-03-12T18:52:51.768Z
b1hthxmcl4hb,8.63,54212,1336.49,9213782,296,2022-01-18T20:54:48.994Z
b1lrau7uhxln,42.53,462734,10981.12,112287835,333,2021-04-15T15:08:56.542Z
b2gjcfxfi7lv,11.21,292531,5028.59,92283781,355,2021-03-12T13:37:58.976Z
aylmzyco24uj,5.56,33296,846.48,7272661,92,2021-05-15T06:11:36.140Z
az5pug52t7k4,76.26,1526170,199998.53,365491655,2943,2019-04-27T09:32:04.919Z
b1d5exzgybg4,152.47,2023546,52937.0,692972312,2998,2021-06-04T02:17:20.551Z
b14il1rz3w85,32.44,293783,12560.86,121331294,390,2021-04-10T14:18:22.643Z
b1n6yx90b7u8,12.95,86839,3252.1,13832636,826,2021-05-07T08:47:21.15Z
ayu3ed5ixpgv,2.67,10040,1540.6,5816809,549,2021-06-19T22:29:36.544Z
axi6ywxamxp6,40.89,433318,1969.51,39568261,105,2021-05-17T12:50:54.129Z
awisfl5ljdo4,18.49,67478,3699.54,15251831,792,2021-05-16T11:00:52.415Z
avu7ac3cyqdz,32.31,296496,1144.5,18274284,68,2021-09-23T03:08:59.168Z
asncoad6v8qr,40.99,435016,7086.94,63191630,204,2021-06-05T16:34:05.467Z
axxy2t1qybdg,2.59,9247,238.24,531517,101,2022-01-18T16:02:13.268Z
atbpzwm1kbqv,2.64,6900,466.66,1698026,676,2022-01-18T09:35:44.785Z
avgl9j59elp7,62.15,957704,16172.88,228546562,1057,2021-02-27T22:37:57.508Z
at3788mix943,76.22,1523611,24769.13,527591092,1887,2021-09-22T01:57:12.911Z
asib6uqa6tz7,67.41,1142792,24675.55,381418649,2544,2021-05-04T01:48:35.645Z
arwdevaunmwf,27.28,230317,9287.73,58611619,1613,2021-05-11T16:34:52.544Z
arfoyygxbstm,10.77,70000,1130.03,6920475,131,2021-05-06T19:22:22.791Z
arjs6o1oqx26,4.08,11700,12034.18,95536147,827,2021-03-07T10:57:10.49Z
arlkk5guq3oc,19.6,146387,7215.99,38654134,553,2021-03-12T00:56:19.661Z
aroeobq2qewx,52.63,683667,38679.55,419898733,2285,2021-03-16T17:21:27.1Z
aq9d7tmxmozu,78.28,481216,9257.49,23740028,1027,2021-02-18T23:37:39.769Z
apop64d1vnqa,51.18,647691,14845.69,212105700,1178,2021-03-08T11:51:33.337Z
apokh8unlrw5,28.6,246871,11967.4,122126663,1402,2021-04-16T10:07:21.675Z
api3y4kaa0w4,60.44,902399,333.21,3223675,26,2022-04-14T17:59:56.323Z
aocrn72jt7lu,62.38,421722,2737.32,15678597,769,2021-05-04T04:46:25.804Z
aqvf9wuuokw0,4.41,12768,17305.65,12800948,2127,2020-07-19T02:11:10.868Z
amnwz363gyye,52.91,690586,1611.0,22881817,89,2022-03-24T14:02:02.527Z
anllopbc44i8,41.97,452755,1991.51,12871487,201,2021-05-13T07:42:21.649Z
amred7s48rea,67.37,1141291,10536.78,177680563,817,2021-12-27T16:58:01.423Z
an7shoelrokr,37.75,379155,11240.08,112680643,473,2021-05-31T01:34:25.169Z
anyyb8vyswdf,4.58,5290,2403.1,2035679,441,2021-02-17T00:39:56.654Z
amhi9gprr9q0,7.28,23940,59840.74,122300903,1199,2019-04-22T00:51:41.28Z
anwpz0dyean9,8.07,50328,2774.91,16160504,1200,2021-05-14T08:59:20.103Z
an8zba13el21,78.21,1624750,16323.14,340923519,1590,2021-05-10T00:05:49.552Z
ama72dc0m9sv,47.8,570181,3864.68,38830265,455,2021-07-20T07:26:24.426Z
am931ntckfuz,2.69,8667,2040.0,1725477,301,2020-12-07T16:48:43.324Z
ak6rgg3xnl1a,2.67,3400,13.25,21825,8,2022-04-12T09:31:17.487Z
akn9x41aq0rc,18.15,132145,45.9,232941,11,2022-04-09T01:24:06.161Z
ak4xvcnn8840,5.88,35330,3063.1,13294111,1078,2021-05-07T19:21:27.879Z
akfq6rfuvxiz,28.98,251650,19190.24,191161803,900,2021-05-13T01:37:04.140Z
akzvdwv8qwht,57.2,541821,26814.52,246068903,1207,2021-04-20T20:45:44.887Z
al4v4j34wovl,11.71,155617,10122.23,213916811,3853,2021-07-03T19:18:42.522Z
am2xyoisccj6,32.88,139455,11510.45,54324172,3671,2021-03-18T15:13:54.381Z
ajkaff6iyk5m,30.43,307260,12866.28,127106822,403,2021-04-28T17:55:03.154Z
ahlu19w0a7q2,36.51,177564,16574.29,82369678,1899,2021-04-19T16:56:13.999Z
alzwi0b7lu03,144.35,2364766,589220.4,2195846095,10206,2019-04-14T17:48:27.203Z
ag9as1r81634,12.01,79538,2954.43,12711664,390,2021-03-05T04:30:46.463Z
aftejm8ahviw,70.67,1273416,5681.55,104843597,399,2022-02-28T13:08:27.314Z
agx9omq28vp7,40.22,175253,12367.03,64334545,631,2021-05-18T20:35:27.806Z
ahlks6kgeuje,156.28,2298290,45857.31,698040597,2376,2021-05-07T20:59:56.12Z
agwkwwiwikii,59.17,863938,15557.65,214694252,1522,2021-04-09T16:10:06.5Z
afnwjfildlvh,33.19,1057561,33271.31,762066047,4038,2021-03-14T22:37:44.819Z
afnk0rcdibwu,10.96,41197,5065.14,18237197,1297,2021-06-02T18:18:37.177Z
ahjdss3atxwv,2.0,18306,91984.88,172385405,5629,2019-09-30T23:20:44.852Z
af669iw3brkd,2.62,4546,5222.71,50888151,473,2021-11-09T23:19:56.956Z
aeqvzqkrdknu,26.39,218822,25587.82,263000185,2576,2021-05-01T00:25:25.958Z
adydnorhh7j4,24.43,197065,486.42,3862125,71,2022-03-31T04:43:46.20Z
aeh4hoq8gid2,39.88,415091,13283.49,80055636,721,2021-03-20T09:16:53.422Z
abx56ew7yveh,41.82,1030684,19919.27,732555385,3222,2021-07-20T02:31:43.63Z
adeo57cfr8gr,23.78,189892,6254.89,62902022,493,2021-12-29T07:23:38.815Z
ab2f4r7yf3xb,10.77,70000,23272.42,246735728,1276,2021-03-18T12:19:10.370Z
ac53hqf7cvke,42.53,462734,7883.12,99048890,325,2021-06-25T06:02:59.101Z
aadgkstfvejn,2.66,6280,466.39,1404861,426,2022-01-01T20:44:35.606Z
adu9ug2s8my8,20.63,79999,16112.28,82399333,1446,2021-04-08T02:57:51.435Z
aa89rn40f1yo,16.94,120990,4846.81,32522335,328,2021-05-13T19:33:41.292Z
ae2ahbt3lxow,46.57,227732,36474.3,203077938,2090,2021-03-07T09:48:28.98Z
a9nhfitum4fa,2.69,4900,41.63,160536,29,2022-03-29T23:33:45.896Z
a9by8jauwi9s,2.7,9144,1157.26,2363792,219,2021-04-22T04:33:12.790Z
a5sygxytd5tp,2.6,8368,1195.2,4384027,363,2021-06-03T13:51:23.698Z
a98635hbug8q,45.78,527198,17733.35,221286735,1129,2021-07-19T13:55:32.723Z
a2irtyjpjh5c,2.63,9364,1046.78,2396213,365,2021-05-09T11:08:58.842Z
a2b9aggns05t,15.83,67770,2181.31,2466610,367,2021-03-01T20:27:54.338Z
a6jg7lucalvv,80.84,1766261,39137.88,742128306,3862,2021-04-18T04:21:44.886Z
a5swod1x8j0w,18.45,135100,19122.12,171707091,1756,2021-04-19T22:35:05.128Z
a26objd2bkmu,16.66,118622,2865.71,21029262,246,2021-07-26T19:33:51.834Z
a28irf9sndyy,24.91,119066,10688.88,48746975,531,2021-05-13T19:27:21.648Z
